sh.wms_warehouse_id,wms_warehouse_name,sh.order_id,order_line,original_order_qty,shipped_qty,sh.closed_date,sh.create_date,sh.data_source,shipment_id
MCH,AOE,3963502,1163800.0,4.0,4.0,2021-06-26 14:22:14,2021-06-25 06:11:04,scale_michelin,181604.0
MCH,AOE,3963813,1164212.0,1008.0,1008.0,2021-06-28 17:40:50,2021-06-25 07:26:01,scale_michelin,181619.0
MCH,AOE,3964120,1164353.0,650.0,650.0,2021-06-28 17:39:48,2021-06-25 08:06:02,scale_michelin,181668.0
MCH,AOE,3964122,1164352.0,650.0,650.0,2021-06-29 17:49:49,2021-06-25 08:06:02,scale_michelin,181667.0
MCH,AOE,3964149,1164355.0,420.0,420.0,2021-06-27 10:31:41,2021-06-25 08:06:05,scale_michelin,181670.0
MCH,AOE,3964156,1164354.0,420.0,420.0,2021-06-28 17:39:49,2021-06-25 08:06:04,scale_michelin,181669.0
MCH,AOE,3964163,1164359.0,420.0,420.0,2021-06-28 17:39:49,2021-06-25 08:06:05,scale_michelin,181673.0
MCH,AOE,3964171,1164356.0,420.0,420.0,2021-06-29 17:49:49,2021-06-25 08:06:05,scale_michelin,181671.0
MCH,AOE,3964178,1164360.0,420.0,420.0,2021-06-29 17:49:49,2021-06-25 08:06:05,scale_michelin,181674.0
MCH,AOE,3964215,1164361.0,405.0,405.0,2021-06-27 16:10:37,2021-06-25 08:11:01,scale_michelin,181675.0
MCH,AOE,3964222,1164362.0,405.0,405.0,2021-06-28 15:25:35,2021-06-25 08:11:03,scale_michelin,181676.0
MCH,AOE,3964427,1164412.0,810.0,810.0,2021-06-26 19:52:07,2021-06-25 08:26:01,scale_michelin,181680.0
MCH,AOE,3964705,1164566.0,750.0,750.0,2021-06-26 19:52:36,2021-06-25 09:06:01,scale_michelin,181687.0
MCH,AOE,3964741,1164565.0,750.0,750.0,2021-06-26 19:52:36,2021-06-25 09:06:01,scale_michelin,181686.0
MCH,AOE,3964759,1164568.0,750.0,750.0,2021-06-26 19:52:07,2021-06-25 09:06:03,scale_michelin,181689.0
MCH,AOE,3964766,1164567.0,750.0,750.0,2021-06-26 19:52:08,2021-06-25 09:06:01,scale_michelin,181688.0
MCH,AOE,3964773,1164569.0,750.0,750.0,2021-06-26 19:52:07,2021-06-25 09:06:03,scale_michelin,181690.0
MCH,AOE,3964783,1164570.0,750.0,750.0,2021-06-29 17:49:38,2021-06-25 09:06:04,scale_michelin,181691.0
MCH,AOE,3966747,1165875.0,1680.0,1680.0,2021-06-26 17:23:53,2021-06-26 00:26:05,scale_michelin,181784.0
MCH,AOE,3971207,1167210.0,1680.0,1680.0,2021-06-27 14:58:52,2021-06-27 05:31:06,scale_michelin,181963.0
MCH,AOE,3973767,1167589.0,504.0,504.0,2021-06-29 11:53:40,2021-06-28 05:31:02,scale_michelin,182083.0
MCH,AOE,3973775,1167590.0,1444.0,1444.0,2021-06-28 14:52:48,2021-06-28 05:36:01,scale_michelin,182084.0
MCH,AOE,3975194,1168763.0,40.0,40.0,2021-06-29 17:50:03,2021-06-28 09:21:04,scale_michelin,182213.0
MCH,AOE,3976997,1169159.0,600.0,600.0,2021-06-30 18:02:55,2021-06-29 01:56:02,scale_michelin,182262.0
MCH,AOE,3981428,1170388.0,1499.0,1499.0,2021-06-30 11:57:50,2021-06-30 02:41:01,scale_michelin,182484.0
MCH,AOE,3981445,1170436.0,1680.0,1680.0,2021-06-30 11:57:50,2021-06-30 02:46:01,scale_michelin,182486.0
MCH,AOE,5400001558,1133051.0,6.0,6.0,2021-06-01 13:46:48,2021-06-01 03:41:02,scale_michelin,176272.0
MCH,AOE,5400001560,1134132.0,6.0,6.0,2021-06-02 15:25:40,2021-06-02 03:11:01,scale_michelin,176488.0
MCH,AOE,5400001571,1152100.0,14.0,14.0,2021-06-15 13:33:07,2021-06-15 05:16:01,scale_michelin,179300.0
MCH,AOE,5400001575,1153521.0,3.0,3.0,2021-06-16 13:10:47,2021-06-16 04:41:02,scale_michelin,179672.0
MCH,AOE,5400001576,1155048.0,11.0,11.0,2021-06-17 18:26:15,2021-06-17 05:11:02,scale_michelin,179854.0
MCH,AOE,5400001591,1160296.0,6.0,6.0,2021-06-23 19:04:44,2021-06-23 07:11:02,scale_michelin,181038.0
MCH,AOE,5910005966,1169242.0,56.0,56.0,2021-06-29 13:33:58,2021-06-29 04:11:01,scale_michelin,182315.0
MCH,AOE,5910005966,1169243.0,13.0,13.0,2021-06-29 13:33:58,2021-06-29 04:11:01,scale_michelin,182315.0
MCH,AOE,CPP21060501,1141451.0,1.0,1.0,2021-06-06 04:56:01,2021-06-05 13:36:03,scale_michelin,177400.0
MCH,AOE,CPP21060501,1141452.0,1.0,1.0,2021-06-06 04:56:01,2021-06-05 13:36:03,scale_michelin,177400.0
MCH,AOE,CPP21060501,1141453.0,1.0,1.0,2021-06-06 04:56:01,2021-06-05 13:36:03,scale_michelin,177400.0
MCH,AOE,CTSC21060201,1133844.0,150.0,150.0,2021-06-02 16:15:45,2021-06-02 01:11:01,scale_michelin,176436.0
MCH,AOE,CTSC21060201,1133845.0,40.0,40.0,2021-06-02 16:15:45,2021-06-02 01:11:01,scale_michelin,176436.0
MCH,AOE,CTSC21060401,1137464.0,300.0,300.0,2021-06-04 11:21:13,2021-06-03 10:01:02,scale_michelin,176863.0
MCH,AOE,CTSC21060801,1143907.0,50.0,50.0,2021-06-08 18:27:11,2021-06-08 00:21:01,scale_michelin,177866.0
MCH,AOE,CTSC21060802,1144418.0,50.0,50.0,2021-06-08 18:28:01,2021-06-08 07:26:01,scale_michelin,177989.0
MCH,AOE,CTSC21061001,1147423.0,1.0,1.0,2021-06-11 10:29:49,2021-06-10 07:56:01,scale_michelin,178495.0
MCH,AOE,CTSC21061001,1147424.0,58.0,58.0,2021-06-11 10:29:49,2021-06-10 07:56:01,scale_michelin,178495.0
MCH,AOE,CTSC21061001,1147425.0,36.0,36.0,2021-06-11 10:29:49,2021-06-10 07:56:01,scale_michelin,178495.0
MCH,AOE,CTSC21061001,1147426.0,9.0,9.0,2021-06-11 10:29:49,2021-06-10 07:56:01,scale_michelin,178495.0
MCH,AOE,CTSC21061301,1151256.0,27.0,27.0,2021-06-13 18:38:22,2021-06-13 00:51:00,scale_michelin,179006.0
MCH,AOE,CTSC21061301,1151258.0,56.0,56.0,2021-06-13 18:38:22,2021-06-13 00:51:00,scale_michelin,179006.0
MCH,AOE,CTSC21061301,1151257.0,58.0,58.0,2021-06-13 18:38:22,2021-06-13 00:51:00,scale_michelin,179006.0
MCH,AOE,CTSC21061301,1151255.0,100.0,100.0,2021-06-13 18:38:22,2021-06-13 00:51:00,scale_michelin,179006.0
MCH,AOE,CTSC21061301,1151259.0,28.0,28.0,2021-06-13 18:38:22,2021-06-13 00:51:00,scale_michelin,179006.0
MCH,AOE,CTSC21061601,1153257.0,274.0,274.0,2021-06-16 13:34:36,2021-06-16 00:16:02,scale_michelin,179571.0
MCH,AOE,CTSC21061601,1153256.0,566.0,566.0,2021-06-16 13:34:36,2021-06-16 00:16:02,scale_michelin,179571.0
MCH,AOE,CTSC21061601,1153255.0,585.0,585.0,2021-06-16 13:34:36,2021-06-16 00:16:02,scale_michelin,179571.0
MCH,AOE,CTSC21061701,1154956.0,30.0,30.0,2021-06-17 13:57:00,2021-06-17 00:46:01,scale_michelin,179808.0
MCH,AOE,CTSC21061702,1155476.0,2.0,2.0,2021-06-17 17:10:37,2021-06-17 08:41:01,scale_michelin,179926.0
MCH,AOE,CTSC21061703,1155477.0,32.0,32.0,2021-06-17 17:10:37,2021-06-17 08:41:02,scale_michelin,179927.0
MCH,AOE,CTSC21062201,1158993.0,150.0,150.0,2021-06-22 16:34:05,2021-06-22 00:31:01,scale_michelin,180692.0
MCH,AOE,CTSC21062301,1160628.0,613.0,613.0,2021-06-24 17:04:55,2021-06-23 09:36:01,scale_michelin,181119.0
MCH,AOE,CTSC21062301,1160629.0,387.0,387.0,2021-06-24 17:04:55,2021-06-23 09:36:01,scale_michelin,181119.0
MCH,AOE,CTSC21062302,1162743.0,247.0,247.0,2021-06-24 22:22:22,2021-06-24 11:06:06,scale_michelin,181473.0
MCH,AOE,CTSC21062302,1162741.0,88.0,88.0,2021-06-24 22:22:22,2021-06-24 11:06:06,scale_michelin,181473.0
MCH,AOE,CTSC21062302,1162742.0,257.0,257.0,2021-06-24 22:22:22,2021-06-24 11:06:06,scale_michelin,181473.0
MCH,AOE,CTSC21062302,1162740.0,350.0,350.0,2021-06-24 22:22:22,2021-06-24 11:06:06,scale_michelin,181473.0
MCH,AOE,CTSC21062501,1163591.0,1000.0,1000.0,2021-06-25 18:12:20,2021-06-25 03:56:03,scale_michelin,181527.0
MCH,AOE,CTSC21062501,1163592.0,400.0,400.0,2021-06-25 18:12:20,2021-06-25 03:56:03,scale_michelin,181527.0
MCH,AOE,CTSC21062501,1163593.0,100.0,100.0,2021-06-25 18:12:20,2021-06-25 03:56:03,scale_michelin,181527.0
MCH,AOE,CTSC21062601,1164350.0,30.0,30.0,2021-06-26 15:02:56,2021-06-25 08:01:05,scale_michelin,181665.0
MCH,AOE,CTSC21062901,1168462.0,20.0,20.0,2021-06-29 16:35:55,2021-06-28 08:41:01,scale_michelin,182172.0
MCH,AOE,SITC21060401,1138779.0,436.0,436.0,2021-06-04 15:12:47,2021-06-04 05:56:01,scale_michelin,176999.0
MCH,AOE,SITC21062401,1161180.0,989.0,989.0,2021-06-24 14:37:39,2021-06-24 01:26:01,scale_michelin,181173.0
