dwd_wh_dsc_inbound_line_dtl_di.wms_company_id,dwd_wh_dsc_inbound_line_dtl_di.wms_company_name,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_inbound_line_dtl_di.internal_id,dwd_wh_dsc_inbound_line_dtl_di.asn_id,dwd_wh_dsc_inbound_line_dtl_di.asn_line_id,dwd_wh_dsc_inbound_line_dtl_di.asn_status,dwd_wh_dsc_inbound_line_dtl_di.sku_code,dwd_wh_dsc_inbound_line_dtl_di.sku_name,dwd_wh_dsc_inbound_line_dtl_di.sku_desc,dwd_wh_dsc_inbound_line_dtl_di.sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.batch_number,dwd_wh_dsc_inbound_line_dtl_di.serial_number,dwd_wh_dsc_inbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.product_category,dwd_wh_dsc_inbound_line_dtl_di.product_status,dwd_wh_dsc_inbound_line_dtl_di.original_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_volume,dwd_wh_dsc_inbound_line_dtl_di.receive_weight,dwd_wh_dsc_inbound_line_dtl_di.quantity_um,dwd_wh_dsc_inbound_line_dtl_di.volume_um,dwd_wh_dsc_inbound_line_dtl_di.weight_um,dwd_wh_dsc_inbound_line_dtl_di.std_receive_volume,dwd_wh_dsc_inbound_line_dtl_di.std_receive_weight,dwd_wh_dsc_inbound_line_dtl_di.expire_date,dwd_wh_dsc_inbound_line_dtl_di.create_time,dwd_wh_dsc_inbound_line_dtl_di.receipt_time,dwd_wh_dsc_inbound_line_dtl_di.closed_date,dwd_wh_dsc_inbound_line_dtl_di.last_modified_date,dwd_wh_dsc_inbound_line_dtl_di.src_inc_day,dwd_wh_dsc_inbound_line_dtl_di.data_source,dwd_wh_dsc_inbound_line_dtl_di.inc_day,dwd_wh_dsc_inbound_line_dtl_di.src
FERRERO,FERRERO,CD_BTS,CD_BTS,2730,1085040413,6707,Unrestricted-FGAV,77198916,77198916,健达夹心牛奶巧克力迷你84克装（丛林世界）,null,null,null,null,null,Unrestricted-FGAV,163.0,163.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-21 09:10:02,2021-06-21 00:00:00,2021-06-23 11:14:38,2021-06-23 03:14:38,20210803,scale_ferrero,20210623,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2730,1085040413,6703,Unrestricted-FGAV,77216868,77216868,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色3粒装,null,null,null,null,null,Unrestricted-FGAV,321.0,321.0,0.0,0.0,CT,DM3,null,null,null,2022-03-14 00:00:00,2021-06-21 09:10:02,2021-06-21 00:00:00,2021-06-23 11:14:38,2021-06-23 03:14:38,20210803,scale_ferrero,20210623,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2730,1085040413,6705,Unrestricted-FGAV,77216870,77216870,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色15粒装,null,null,null,null,null,Unrestricted-FGAV,119.0,119.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-21 09:10:02,2021-06-21 00:00:00,2021-06-23 11:14:38,2021-06-23 03:14:38,20210803,scale_ferrero,20210623,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2730,1085040413,6704,Unrestricted-FGAV,77216871,77216871,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色30粒铁盒装,null,null,null,null,null,Unrestricted-FGAV,65.0,65.0,0.0,0.0,CT,DM3,null,null,null,2022-03-14 00:00:00,2021-06-21 09:10:02,2021-06-21 00:00:00,2021-06-23 11:14:38,2021-06-23 03:14:38,20210803,scale_ferrero,20210623,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2730,1085040413,6706,Unrestricted-FGAV,77216870,77216870,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色15粒装,null,null,null,null,null,Unrestricted-FGAV,120.0,120.0,0.0,0.0,CT,DM3,null,null,null,2022-03-16 00:00:00,2021-06-21 09:10:02,2021-06-21 00:00:00,2021-06-23 11:14:38,2021-06-23 03:14:38,20210803,scale_ferrero,20210623,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2731,1085040119,6708,Blocked-BIOL,77198535,77198535,健达夹心牛奶巧克力4条装,null,null,null,null,null,Blocked-BIOL,297.0,297.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-21 09:50:01,2021-06-21 00:00:00,2021-06-24 13:55:25,2021-06-24 05:55:25,20210803,scale_ferrero,20210624,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2731,1085040119,6709,Blocked-BIOL,77198535,77198535,健达夹心牛奶巧克力4条装,null,null,null,null,null,Blocked-BIOL,596.0,596.0,0.0,0.0,CT,DM3,null,null,null,2022-03-16 00:00:00,2021-06-21 09:50:01,2021-06-21 00:00:00,2021-06-24 13:55:25,2021-06-24 05:55:25,20210803,scale_ferrero,20210624,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2731,1085040119,6710,Blocked-BIOL,77198536,77198536,健达夹心牛奶巧克力8条装,null,null,null,null,null,Blocked-BIOL,806.0,806.0,0.0,0.0,CT,DM3,null,null,null,2022-03-16 00:00:00,2021-06-21 09:50:01,2021-06-21 00:00:00,2021-06-24 13:55:25,2021-06-24 05:55:25,20210803,scale_ferrero,20210624,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2731,1085040119,6711,Blocked-BIOL,77198537,77198537,健达夹心牛奶巧克力20条装,null,null,null,null,null,Blocked-BIOL,69.0,69.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-21 09:50:01,2021-06-21 00:00:00,2021-06-24 13:55:25,2021-06-24 05:55:25,20210803,scale_ferrero,20210624,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2733,1085124498,6715,Unrestricted-FGAV,77198531,77198531,健达快乐河马可可味T5x10x4,null,null,null,null,null,Unrestricted-FGAV,31.0,31.0,0.0,0.0,CT,DM3,null,null,null,2022-04-15 00:00:00,2021-06-24 02:10:01,2021-06-24 00:00:00,2021-06-25 14:50:53,2021-06-25 06:50:53,20210803,scale_ferrero,20210625,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2732,1085125785,6713,Unrestricted-FGAV,77202107,77202107,费列罗榛果威化巧克力3粒装,null,null,null,null,null,Unrestricted-FGAV,1080.0,1080.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-24 02:10:00,2021-06-24 00:00:00,2021-06-25 14:59:17,2021-06-25 06:59:17,20210803,scale_ferrero,20210625,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2732,1085125785,6714,Unrestricted-FGAV,77202109,77202109,费列罗榛果威化巧克力8粒心型装,null,null,null,null,null,Unrestricted-FGAV,531.0,531.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-24 02:10:00,2021-06-24 00:00:00,2021-06-25 14:59:17,2021-06-25 06:59:17,20210803,scale_ferrero,20210625,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2732,1085125785,6712,Unrestricted-FGAV,77202110,77202110,费列罗榛果威化巧克力24粒钻石装,null,null,null,null,null,Unrestricted-FGAV,163.0,163.0,0.0,0.0,CT,DM3,null,null,null,2022-03-16 00:00:00,2021-06-24 02:10:00,2021-06-24 00:00:00,2021-06-25 14:59:17,2021-06-25 06:59:17,20210803,scale_ferrero,20210625,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2734,1085161365,6720,Unrestricted-FGAV,77216868,77216868,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色3粒装,null,null,null,null,null,Unrestricted-FGAV,74.0,74.0,0.0,0.0,CT,DM3,null,null,null,2022-03-21 00:00:00,2021-06-25 11:00:02,2021-06-25 00:00:00,2021-06-27 12:15:36,2021-06-27 04:15:36,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2734,1085161365,6716,Unrestricted-FGAV,77216870,77216870,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色15粒装,null,null,null,null,null,Unrestricted-FGAV,98.0,98.0,0.0,0.0,CT,DM3,null,null,null,2022-03-19 00:00:00,2021-06-25 11:00:02,2021-06-25 00:00:00,2021-06-27 12:15:36,2021-06-27 04:15:36,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2734,1085161365,6717,Unrestricted-FGAV,77198916,77198916,健达夹心牛奶巧克力迷你84克装（丛林世界）,null,null,null,null,null,Unrestricted-FGAV,20.0,20.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-25 11:00:02,2021-06-25 00:00:00,2021-06-27 12:15:36,2021-06-27 04:15:36,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2734,1085161365,6718,Unrestricted-FGAV,77216869,77216869,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色10粒心型装,null,null,null,null,null,Unrestricted-FGAV,122.0,122.0,0.0,0.0,CT,DM3,null,null,null,2022-03-20 00:00:00,2021-06-25 11:00:02,2021-06-25 00:00:00,2021-06-27 12:15:36,2021-06-27 04:15:36,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2734,1085161365,6719,Unrestricted-FGAV,77216868,77216868,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色3粒装,null,null,null,null,null,Unrestricted-FGAV,17.0,17.0,0.0,0.0,CT,DM3,null,null,null,2022-03-20 00:00:00,2021-06-25 11:00:02,2021-06-25 00:00:00,2021-06-27 12:15:36,2021-06-27 04:15:36,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2736,1085187568,6722,Unrestricted-FGAV,77197794,77197794,费列罗榛果威化巧克力15粒心型红色蝴蝶结装,null,null,null,null,null,Unrestricted-FGAV,491.0,491.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-26 10:30:01,2021-06-26 00:00:00,2021-06-27 12:23:53,2021-06-27 04:23:53,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2736,1085187568,6723,Unrestricted-FGAV,77202106,77202106,费列罗榛果威化巧克力32粒钻石装,null,null,null,null,null,Unrestricted-FGAV,232.0,232.0,0.0,0.0,CT,DM3,null,null,null,2022-03-15 00:00:00,2021-06-26 10:30:01,2021-06-26 00:00:00,2021-06-27 12:23:53,2021-06-27 04:23:53,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2736,1085187568,6724,Unrestricted-FGAV,77202132,77202132,费列罗榛果威化巧克力30粒装,null,null,null,null,null,Unrestricted-FGAV,21.0,21.0,0.0,0.0,CT,DM3,null,null,null,2022-03-20 00:00:00,2021-06-26 10:30:01,2021-06-26 00:00:00,2021-06-27 12:23:53,2021-06-27 04:23:53,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2736,1085187568,6725,Unrestricted-FGAV,77202107,77202107,费列罗榛果威化巧克力3粒装,null,null,null,null,null,Unrestricted-FGAV,680.0,680.0,0.0,0.0,CT,DM3,null,null,null,2022-03-21 00:00:00,2021-06-26 10:30:01,2021-06-26 00:00:00,2021-06-27 12:23:53,2021-06-27 04:23:53,20210803,scale_ferrero,20210627,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,2735,1085184106,6721,Unrestricted-FGAV,77202108,77202108,费列罗榛果威化巧克力16粒装,null,null,null,null,null,Unrestricted-FGAV,563.0,563.0,0.0,0.0,CT,DM3,null,null,null,2022-03-20 00:00:00,2021-06-26 07:20:01,2021-06-26 00:00:00,2021-06-28 15:40:32,2021-06-28 07:40:32,20210803,scale_ferrero,20210628,scale
