dwd_wh_dsc_outbound_line_dtl_di.wms_company_id,dwd_wh_dsc_outbound_line_dtl_di.wms_company_name,dwd_wh_dsc_outbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_outbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_outbound_line_dtl_di.sku_code,dwd_wh_dsc_outbound_line_dtl_di.sku_name,dwd_wh_dsc_outbound_line_dtl_di.sku_desc,dwd_wh_dsc_outbound_line_dtl_di.sku_barcode,dwd_wh_dsc_outbound_line_dtl_di.batch_number,dwd_wh_dsc_outbound_line_dtl_di.serial_number,dwd_wh_dsc_outbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_outbound_line_dtl_di.order_id,dwd_wh_dsc_outbound_line_dtl_di.order_line,dwd_wh_dsc_outbound_line_dtl_di.order_status,dwd_wh_dsc_outbound_line_dtl_di.order_type,dwd_wh_dsc_outbound_line_dtl_di.launch_number,dwd_wh_dsc_outbound_line_dtl_di.pick_no,dwd_wh_dsc_outbound_line_dtl_di.pick_create_date,dwd_wh_dsc_outbound_line_dtl_di.required_ship_date,dwd_wh_dsc_outbound_line_dtl_di.inventory_status,dwd_wh_dsc_outbound_line_dtl_di.original_order_qty,dwd_wh_dsc_outbound_line_dtl_di.allocated_qty,dwd_wh_dsc_outbound_line_dtl_di.shipped_qty,dwd_wh_dsc_outbound_line_dtl_di.shipped_volume,dwd_wh_dsc_outbound_line_dtl_di.shipped_weight,dwd_wh_dsc_outbound_line_dtl_di.quantity_um,dwd_wh_dsc_outbound_line_dtl_di.volume_um,dwd_wh_dsc_outbound_line_dtl_di.weight_um,dwd_wh_dsc_outbound_line_dtl_di.std_shipped_volume,dwd_wh_dsc_outbound_line_dtl_di.std_shipped_weight,dwd_wh_dsc_outbound_line_dtl_di.priority,dwd_wh_dsc_outbound_line_dtl_di.closed_date,dwd_wh_dsc_outbound_line_dtl_di.create_date,dwd_wh_dsc_outbound_line_dtl_di.last_modified_date,dwd_wh_dsc_outbound_line_dtl_di.src_inc_day,dwd_wh_dsc_outbound_line_dtl_di.data_source,dwd_wh_dsc_outbound_line_dtl_di.shipment_id,dwd_wh_dsc_outbound_line_dtl_di.inc_day,dwd_wh_dsc_outbound_line_dtl_di.src
FERRERO,FERRERO,CD_BTS,CD_BTS,77198115,77198115,健达奇趣蛋女孩版3只装（T3）,null,null,null,null,1084578398,65793,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:02,2021-06-02 09:13:50,20210804,scale_ferrero,18808,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198117,77198117,健达奇趣蛋女孩版1只装（T24）,null,null,null,null,1084578398,65792,900,SO,31010,null,null,2021-06-01 00:00:00,null,3.0,null,3.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:02,2021-06-02 09:13:50,20210804,scale_ferrero,18808,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77200199,77200199,健达奇趣蛋女孩版1只装（T12）,null,null,null,null,1084578398,65791,900,SO,31010,null,null,2021-06-01 00:00:00,null,32.0,null,32.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:02,2021-06-02 09:13:50,20210804,scale_ferrero,18808,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77197981,77197981,健达奇趣蛋男孩版1只装（T24）,null,null,null,null,1084578398,65790,900,SO,31010,null,null,2021-06-01 00:00:00,null,12.0,null,12.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:02,2021-06-02 09:13:50,20210804,scale_ferrero,18808,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77200197,77200197,健达奇趣蛋男孩版1只装（T12）,null,null,null,null,1084578398,65789,900,SO,31010,null,null,2021-06-01 00:00:00,null,37.0,null,37.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:02,2021-06-02 09:13:50,20210804,scale_ferrero,18808,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202375,77202375,费列罗臻品巧克力糖果礼盒32粒装,null,null,null,null,1084578402,65797,900,SO,31010,null,null,2021-06-01 00:00:00,null,50.0,null,50.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:03,2021-06-02 09:13:50,20210804,scale_ferrero,18809,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202374,77202374,费列罗臻品巧克力糖果礼盒15粒装,null,null,null,null,1084578402,65796,900,SO,31010,null,null,2021-06-01 00:00:00,null,10.0,null,10.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:03,2021-06-02 09:13:50,20210804,scale_ferrero,18809,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202132,77202132,费列罗榛果威化巧克力30粒装,null,null,null,null,1084578402,65795,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:03,2021-06-02 09:13:50,20210804,scale_ferrero,18809,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202109,77202109,费列罗榛果威化巧克力8粒心型装,null,null,null,null,1084578402,65794,900,SO,31010,null,null,2021-06-01 00:00:00,null,60.0,null,60.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 03:20:03,2021-06-02 09:13:50,20210804,scale_ferrero,18809,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77210252,77210252,健达快乐河马16条装,null,null,null,null,1084581596,65806,900,SO,31010,null,null,2021-06-01 00:00:00,null,3.0,null,3.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198916,77198916,健达夹心牛奶巧克力迷你84克装（丛林世界）,null,null,null,null,1084581596,65805,900,SO,31010,null,null,2021-06-01 00:00:00,null,3.0,null,3.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198115,77198115,健达奇趣蛋女孩版3只装（T3）,null,null,null,null,1084581596,65804,900,SO,31010,null,null,2021-06-01 00:00:00,null,15.0,null,15.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202375,77202375,费列罗臻品巧克力糖果礼盒32粒装,null,null,null,null,1084581596,65803,900,SO,31010,null,null,2021-06-01 00:00:00,null,4.0,null,4.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202132,77202132,费列罗榛果威化巧克力30粒装,null,null,null,null,1084581596,65802,900,SO,31010,null,null,2021-06-01 00:00:00,null,3.0,null,3.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202110,77202110,费列罗榛果威化巧克力24粒钻石装,null,null,null,null,1084581596,65801,900,SO,31010,null,null,2021-06-01 00:00:00,null,4.0,null,4.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202109,77202109,费列罗榛果威化巧克力8粒心型装,null,null,null,null,1084581596,65800,900,SO,31010,null,null,2021-06-01 00:00:00,null,4.0,null,4.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202104,77202104,费列罗榛果威化巧克力5粒装,null,null,null,null,1084581596,65799,900,SO,31010,null,null,2021-06-01 00:00:00,null,3.0,null,3.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202107,77202107,费列罗榛果威化巧克力3粒装,null,null,null,null,1084581596,65798,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:24,2021-06-01 05:40:02,2021-06-02 09:13:50,20210804,scale_ferrero,18810,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77216868,77216868,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色3粒装,null,null,null,null,1084581593,65815,900,SO,31010,null,null,2021-06-01 00:00:00,null,1.0,null,1.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77210252,77210252,健达快乐河马16条装,null,null,null,null,1084581593,65814,900,SO,31010,null,null,2021-06-01 00:00:00,null,1.0,null,1.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77184506,77184506,健达缤纷乐牛奶榛果威化巧克力2条装,null,null,null,null,1084581593,65813,900,SO,31010,null,null,2021-06-01 00:00:00,null,1.0,null,1.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198535,77198535,健达夹心牛奶巧克力4条装,null,null,null,null,1084581593,65812,900,SO,31010,null,null,2021-06-01 00:00:00,null,2.0,null,2.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77197981,77197981,健达奇趣蛋男孩版1只装（T24）,null,null,null,null,1084581593,65811,900,SO,31010,null,null,2021-06-01 00:00:00,null,13.0,null,13.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198117,77198117,健达奇趣蛋女孩版1只装（T24）,null,null,null,null,1084581593,65810,900,SO,31010,null,null,2021-06-01 00:00:00,null,13.0,null,13.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202376,77202376,费列罗臻品巧克力糖果礼盒24粒装,null,null,null,null,1084581593,65809,900,SO,31010,null,null,2021-06-01 00:00:00,null,5.0,null,5.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77216870,77216870,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色15粒装,null,null,null,null,1084581593,65808,900,SO,31010,null,null,2021-06-01 00:00:00,null,1.0,null,1.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202107,77202107,费列罗榛果威化巧克力3粒装,null,null,null,null,1084581593,65807,900,SO,31010,null,null,2021-06-01 00:00:00,null,15.0,null,15.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18811,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198534,77198534,健达夹心牛奶巧克力倍多1条装,null,null,null,null,1084581595,65821,900,SO,31010,null,null,2021-06-01 00:00:00,null,1.0,null,1.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18812,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198115,77198115,健达奇趣蛋女孩版3只装（T3）,null,null,null,null,1084581595,65820,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18812,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202109,77202109,费列罗榛果威化巧克力8粒心型装,null,null,null,null,1084581595,65819,900,SO,31010,null,null,2021-06-01 00:00:00,null,30.0,null,30.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18812,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202106,77202106,费列罗榛果威化巧克力32粒钻石装,null,null,null,null,1084581595,65818,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18812,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202375,77202375,费列罗臻品巧克力糖果礼盒32粒装,null,null,null,null,1084581595,65817,900,SO,31010,null,null,2021-06-01 00:00:00,null,30.0,null,30.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18812,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202374,77202374,费列罗臻品巧克力糖果礼盒15粒装,null,null,null,null,1084581595,65816,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18812,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202107,77202107,费列罗榛果威化巧克力3粒装,null,null,null,null,1084581599,65836,900,SO,31010,null,null,2021-06-01 00:00:00,null,250.0,null,250.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:25,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18814,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198536,77198536,健达夹心牛奶巧克力8条装,null,null,null,null,1084581597,65840,900,SO,31010,null,null,2021-06-01 00:00:00,null,10.0,null,10.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18815,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77200199,77200199,健达奇趣蛋女孩版1只装（T12）,null,null,null,null,1084581597,65839,900,SO,31010,null,null,2021-06-01 00:00:00,null,25.0,null,25.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18815,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77200197,77200197,健达奇趣蛋男孩版1只装（T12）,null,null,null,null,1084581597,65838,900,SO,31010,null,null,2021-06-01 00:00:00,null,8.0,null,8.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18815,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77200197,77200197,健达奇趣蛋男孩版1只装（T12）,null,null,null,null,1084581597,65837,900,SO,31010,null,null,2021-06-01 00:00:00,null,17.0,null,17.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18815,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77210252,77210252,健达快乐河马16条装,null,null,null,null,1084581597,65842,900,SO,31010,null,null,2021-06-01 00:00:00,null,2.0,null,2.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18815,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198534,77198534,健达夹心牛奶巧克力倍多1条装,null,null,null,null,1084581597,65841,900,SO,31010,null,null,2021-06-01 00:00:00,null,2.0,null,2.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:03,2021-06-02 09:13:50,20210804,scale_ferrero,18815,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77216870,77216870,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色15粒装,null,null,null,null,1084581598,65861,900,SO,31010,null,null,2021-06-01 00:00:00,null,15.0,null,15.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198531,77198531,健达快乐河马可可味T5x10x4,null,null,null,null,1084581598,65860,900,SO,31010,null,null,2021-06-01 00:00:00,null,1.0,null,1.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198916,77198916,健达夹心牛奶巧克力迷你84克装（丛林世界）,null,null,null,null,1084581598,65859,900,SO,31010,null,null,2021-06-01 00:00:00,null,10.0,null,10.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77186123,77186123,健达缤纷乐牛奶榛果威化巧克力6条尽享装,null,null,null,null,1084581598,65858,900,SO,31010,null,null,2021-06-01 00:00:00,null,2.0,null,2.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198537,77198537,健达夹心牛奶巧克力20条装,null,null,null,null,1084581598,65857,900,SO,31010,null,null,2021-06-01 00:00:00,null,2.0,null,2.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198536,77198536,健达夹心牛奶巧克力8条装,null,null,null,null,1084581598,65856,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198115,77198115,健达奇趣蛋女孩版3只装（T3）,null,null,null,null,1084581598,65855,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77197628,77197628,健达奇趣蛋男孩版1只装（T48）,null,null,null,null,1084581598,65854,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77197627,77197627,健达奇趣蛋女孩版1只装（T48）,null,null,null,null,1084581598,65853,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202375,77202375,费列罗臻品巧克力糖果礼盒32粒装,null,null,null,null,1084581598,65852,900,SO,31010,null,null,2021-06-01 00:00:00,null,10.0,null,10.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202376,77202376,费列罗臻品巧克力糖果礼盒24粒装,null,null,null,null,1084581598,65851,900,SO,31010,null,null,2021-06-01 00:00:00,null,15.0,null,15.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202374,77202374,费列罗臻品巧克力糖果礼盒15粒装,null,null,null,null,1084581598,65850,900,SO,31010,null,null,2021-06-01 00:00:00,null,15.0,null,15.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202373,77202373,费列罗臻品巧克力糖果3粒装,null,null,null,null,1084581598,65849,900,SO,31010,null,null,2021-06-01 00:00:00,null,15.0,null,15.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202106,77202106,费列罗榛果威化巧克力32粒钻石装,null,null,null,null,1084581598,65848,900,SO,31010,null,null,2021-06-01 00:00:00,null,5.0,null,5.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202110,77202110,费列罗榛果威化巧克力24粒钻石装,null,null,null,null,1084581598,65847,900,SO,31010,null,null,2021-06-01 00:00:00,null,15.0,null,15.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202108,77202108,费列罗榛果威化巧克力16粒装,null,null,null,null,1084581598,65846,900,SO,31010,null,null,2021-06-01 00:00:00,null,5.0,null,5.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202109,77202109,费列罗榛果威化巧克力8粒心型装,null,null,null,null,1084581598,65845,900,SO,31010,null,null,2021-06-01 00:00:00,null,10.0,null,10.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202104,77202104,费列罗榛果威化巧克力5粒装,null,null,null,null,1084581598,65844,900,SO,31010,null,null,2021-06-01 00:00:00,null,10.0,null,10.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77202107,77202107,费列罗榛果威化巧克力3粒装,null,null,null,null,1084581598,65843,900,SO,31010,null,null,2021-06-01 00:00:00,null,20.0,null,20.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 05:40:04,2021-06-02 09:13:50,20210804,scale_ferrero,18816,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77216868,77216868,拉斐尔脆雪柔椰蓉扁桃仁糖果酥球红色3粒装,null,null,null,null,1084583217,65899,900,SO,31011,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 07:20:04,2021-06-02 09:13:50,20210804,scale_ferrero,18818,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77210252,77210252,健达快乐河马16条装,null,null,null,null,1084583217,65898,900,SO,31011,null,null,2021-06-01 00:00:00,null,17.0,null,17.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 07:20:04,2021-06-02 09:13:50,20210804,scale_ferrero,18818,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77210252,77210252,健达快乐河马16条装,null,null,null,null,1084583217,65897,900,SO,31011,null,null,2021-06-01 00:00:00,null,3.0,null,3.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 07:20:04,2021-06-02 09:13:50,20210804,scale_ferrero,18818,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198537,77198537,健达夹心牛奶巧克力20条装,null,null,null,null,1084583217,65895,900,SO,31011,null,null,2021-06-01 00:00:00,null,5.0,null,5.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 07:20:04,2021-06-02 09:13:50,20210804,scale_ferrero,18818,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198536,77198536,健达夹心牛奶巧克力8条装,null,null,null,null,1084583217,65894,900,SO,31011,null,null,2021-06-01 00:00:00,null,60.0,null,60.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 07:20:04,2021-06-02 09:13:50,20210804,scale_ferrero,18818,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198535,77198535,健达夹心牛奶巧克力4条装,null,null,null,null,1084583217,65893,900,SO,31011,null,null,2021-06-01 00:00:00,null,58.0,null,58.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 07:20:04,2021-06-02 09:13:50,20210804,scale_ferrero,18818,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198535,77198535,健达夹心牛奶巧克力4条装,null,null,null,null,1084583217,65892,900,SO,31011,null,null,2021-06-01 00:00:00,null,12.0,null,12.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 07:20:04,2021-06-02 09:13:50,20210804,scale_ferrero,18818,20210602,scale
FERRERO,FERRERO,CD_BTS,CD_BTS,77198115,77198115,健达奇趣蛋女孩版3只装（T3）,null,null,null,null,1084583217,65891,900,SO,31011,null,null,2021-06-01 00:00:00,null,60.0,null,60.0,0.0,0.0,CT,null,null,null,null,0,2021-06-02 17:13:26,2021-06-01 07:20:04,2021-06-02 09:13:50,20210804,scale_ferrero,18818,20210602,scale
