wms_company_id,sku_code,asn_id,original_qty,receive_qty,create_time,closed_date,asn_line_id,inc_day
Pernod,3906,EGLV540100089632,17280,16560,2021/6/10 5:40,2021/6/15 16:10,249161,20210615
Pernod,3906,EGLV540100089632,720,720,2021/6/10 5:40,2021/6/15 16:10,249202,20210615
Pernod,3807,EGLV540100100873,17280,7920,2021/6/10 5:42,2021/6/15 16:10,249162,20210615
Pernod,3807,EGLV540100100873,7200,7200,2021/6/10 5:42,2021/6/15 16:10,249203,20210615
Pernod,3807,EGLV540100100873,720,720,2021/6/10 5:42,2021/6/15 16:10,249205,20210615
Pernod,3807,EGLV540100100873,1440,1440,2021/6/10 5:42,2021/6/15 16:10,249204,20210615
Pernod,3807,EGLV540100100881,2880,2880,2021/6/10 5:43,2021/6/15 14:07,249201,20210615
Pernod,3807,EGLV540100100881,6480,6480,2021/6/10 5:43,2021/6/15 14:07,249200,20210615
Pernod,3807,EGLV540100100881,17280,7920,2021/6/10 5:43,2021/6/15 14:07,249163,20210615
Pernod,3906,EGLV540100100890,6480,6480,2021/6/10 5:39,2021/6/15 14:07,249199,20210615
Pernod,3906,EGLV540100100890,17280,10800,2021/6/10 5:39,2021/6/15 14:07,249160,20210615
Pernod,3682,EGLV540100100903,20160,12960,2021/6/10 5:44,2021/6/15 16:04,249167,20210615
Pernod,7662,EGLV540100100903,15120,9072,2021/6/10 5:44,2021/6/15 16:04,249164,20210615
Pernod,4242,EGLV540100100903,7560,7560,2021/6/10 5:44,2021/6/15 16:04,249166,20210615
Pernod,3682,EGLV540100100903,7200,7200,2021/6/10 5:44,2021/6/15 16:04,249208,20210615
Pernod,7662,EGLV540100100903,1008,1008,2021/6/10 5:44,2021/6/15 16:04,249206,20210615
Pernod,5702,EGLV540100100903,10800,10800,2021/6/10 5:44,2021/6/15 16:04,249165,20210615
Pernod,7662,EGLV540100100903,5040,5040,2021/6/10 5:44,2021/6/15 16:04,249207,20210615
Pernod,3807,EGLV540100057749,17280,15120,2021/6/11 5:18,2021/6/16 12:50,249181,20210616
Pernod,3807,EGLV540100057749,720,720,2021/6/11 5:18,2021/6/16 12:50,249230,20210616
Pernod,3807,EGLV540100057749,1440,1440,2021/6/11 5:18,2021/6/16 12:50,249229,20210616
Pernod,7662,EGLV540100098852,2016,2016,2021/6/15 5:57,2021/6/17 13:42,249234,20210617
Pernod,7662,EGLV540100098852,5040,5040,2021/6/15 5:57,2021/6/17 13:42,249233,20210617
Pernod,4652,EGLV540100098852,756,756,2021/6/15 5:57,2021/6/17 13:42,249232,20210617
Pernod,4652,EGLV540100098852,756,756,2021/6/15 5:57,2021/6/17 13:42,249231,20210617
Pernod,7662,EGLV540100098852,12060,5040,2021/6/15 5:57,2021/6/17 13:42,249198,20210617
Pernod,4652,EGLV540100098852,3024,1512,2021/6/15 5:57,2021/6/17 13:42,249197,20210617
Pernod,4652,EGLV540100098852,3024,3024,2021/6/15 5:57,2021/6/17 13:42,249196,20210617
Pernod,15129,ONEYLIVB12176600,12600,6600,2021/6/15 3:35,2021/6/17 13:42,249185,20210617
Pernod,15129,ONEYLIVB12176600,60,6000,2021/6/15 3:35,2021/6/17 13:42,249235,20210617
Pernod,15560,ONEYLIVB12191300,4317,4317,2021/6/15 3:38,2021/6/17 13:42,249189,20210617
Pernod,BT0062,ONEYLIVB19626600,60,30,2021/6/15 3:40,2021/6/17 13:42,249236,20210617
Pernod,BT0062,ONEYLIVB19626600,20766,19944,2021/6/15 3:40,2021/6/17 13:42,249190,20210617
Pernod,BT0062,ONEYLIVB19626600,1584,792,2021/6/15 3:40,2021/6/17 13:42,249237,20210617
Pernod,WA0X50,GDY0242856,672,672,2021/6/15 10:00,2021/6/18 16:03,249278,20210618
Pernod,WA0X50,GDY0242856,13776,13104,2021/6/15 10:00,2021/6/18 16:03,249209,20210618
Pernod,30015,ONEYGOTB05379900,10080,10080,2021/6/15 10:10,2021/6/18 15:36,249218,20210618
Pernod,30087,ONEYGOTB05382300,3960,3960,2021/6/15 10:02,2021/6/18 13:25,249211,20210618
Pernod,30087,ONEYGOTB05382300,9900,9900,2021/6/15 10:02,2021/6/18 13:25,249210,20210618
Pernod,30087,ONEYGOTB05383400,13860,13860,2021/6/15 10:05,2021/6/18 15:36,249213,20210618
Pernod,34157,ONEYGOTB05384500,11340,6480,2021/6/15 10:08,2021/6/18 15:36,249216,20210618
Pernod,34157,ONEYGOTB05384500,4860,4860,2021/6/15 10:08,2021/6/18 15:36,249217,20210618
Pernod,36015,ONEYGOTB05385600,24624,24624,2021/6/15 10:06,2021/6/18 13:25,249215,20210618
Pernod,36015,ONEYGOTB05385600,2592,2592,2021/6/15 10:06,2021/6/18 13:25,249214,20210618
Pernod,30087,ONEYGOTB05386700,13860,13860,2021/6/15 10:15,2021/6/18 13:25,249222,20210618
Pernod,30087,ONEYGOTB05387800,13860,13860,2021/6/15 10:13,2021/6/18 13:25,249221,20210618
Pernod,30087,ONEYGOTB05403400,660,660,2021/6/15 10:12,2021/6/18 13:25,249219,20210618
Pernod,30087,ONEYGOTB05403400,13200,13200,2021/6/15 10:12,2021/6/18 13:25,249220,20210618
Pernod,15129,ONEYLIVB14774500,4200,4200,2021/6/15 3:41,2021/6/18 8:39,249192,20210618
Pernod,15126,ONEYLIVB14774500,1800,1800,2021/6/15 3:41,2021/6/18 8:39,249264,20210618
Pernod,15126,ONEYLIVB14774500,4200,2400,2021/6/15 3:41,2021/6/18 8:39,249191,20210618
Pernod,16217,ONEYLIVB16822800,90,90,2021/6/15 3:42,2021/6/18 8:39,249195,20210618
Pernod,BT1143,ONEYLIVB16822800,36288,24768,2021/6/15 3:42,2021/6/18 8:39,249193,20210618
Pernod,BT1143,ONEYLIVB16822800,11520,11520,2021/6/15 3:42,2021/6/18 8:39,249263,20210618
Pernod,11272,ONEYLIVB16822800,7560,7560,2021/6/15 3:42,2021/6/18 8:39,249194,20210618
