dwd_wh_dsc_outbound_line_dtl_di.wms_company_id,dwd_wh_dsc_outbound_line_dtl_di.wms_company_name,dwd_wh_dsc_outbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_outbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_outbound_line_dtl_di.sku_code,dwd_wh_dsc_outbound_line_dtl_di.sku_name,dwd_wh_dsc_outbound_line_dtl_di.sku_desc,dwd_wh_dsc_outbound_line_dtl_di.sku_barcode,dwd_wh_dsc_outbound_line_dtl_di.batch_number,dwd_wh_dsc_outbound_line_dtl_di.serial_number,dwd_wh_dsc_outbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_outbound_line_dtl_di.order_id,dwd_wh_dsc_outbound_line_dtl_di.order_line,dwd_wh_dsc_outbound_line_dtl_di.order_status,dwd_wh_dsc_outbound_line_dtl_di.order_type,dwd_wh_dsc_outbound_line_dtl_di.launch_number,dwd_wh_dsc_outbound_line_dtl_di.pick_no,dwd_wh_dsc_outbound_line_dtl_di.pick_create_date,dwd_wh_dsc_outbound_line_dtl_di.required_ship_date,dwd_wh_dsc_outbound_line_dtl_di.inventory_status,dwd_wh_dsc_outbound_line_dtl_di.original_order_qty,dwd_wh_dsc_outbound_line_dtl_di.allocated_qty,dwd_wh_dsc_outbound_line_dtl_di.shipped_qty,dwd_wh_dsc_outbound_line_dtl_di.shipped_volume,dwd_wh_dsc_outbound_line_dtl_di.shipped_weight,dwd_wh_dsc_outbound_line_dtl_di.quantity_um,dwd_wh_dsc_outbound_line_dtl_di.volume_um,dwd_wh_dsc_outbound_line_dtl_di.weight_um,dwd_wh_dsc_outbound_line_dtl_di.std_shipped_volume,dwd_wh_dsc_outbound_line_dtl_di.std_shipped_weight,dwd_wh_dsc_outbound_line_dtl_di.priority,dwd_wh_dsc_outbound_line_dtl_di.closed_date,dwd_wh_dsc_outbound_line_dtl_di.create_date,dwd_wh_dsc_outbound_line_dtl_di.last_modified_date,dwd_wh_dsc_outbound_line_dtl_di.src_inc_day,dwd_wh_dsc_outbound_line_dtl_di.data_source,dwd_wh_dsc_outbound_line_dtl_di.shipment_id,dwd_wh_dsc_outbound_line_dtl_di.inc_day,dwd_wh_dsc_outbound_line_dtl_di.src
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021930,501725,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,1200.0,null,1200.0,1.3824E7,9192.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156167,20210601,scale
Pernod,Pernod,FAS,FAS,DBL119,DBL119,传奇源自拉菲罗斯柴尔德波尔多白葡萄酒,null,null,null,null,42021929,501727,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,60.0,null,60.0,714240.0,480.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156168,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021929,501726,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,120.0,null,120.0,1382400.0,919.2,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156168,20210601,scale
Pernod,Pernod,FAS,FAS,DBC017,DBC017,传奇源自拉菲罗斯柴尔德经典海星红葡萄酒,null,null,null,null,42021929,501728,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,60.0,null,60.0,723168.0,459.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156168,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021931,501729,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,3600.0,null,3600.0,4.1472E7,27576.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156169,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021932,501730,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,600.0,null,600.0,6912000.0,4596.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156170,20210601,scale
Pernod,Pernod,FAS,FAS,DBC017,DBC017,传奇源自拉菲罗斯柴尔德经典海星红葡萄酒,null,null,null,null,42021933,501731,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,120.0,null,120.0,1446336.0,918.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156171,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021934,501732,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,600.0,null,600.0,6912000.0,4596.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156172,20210601,scale
Pernod,Pernod,FAS,FAS,DBC017,DBC017,传奇源自拉菲罗斯柴尔德经典海星红葡萄酒,null,null,null,null,42021935,501733,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,60.0,null,60.0,723168.0,459.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156173,20210601,scale
Pernod,Pernod,FAS,FAS,DBC017,DBC017,传奇源自拉菲罗斯柴尔德经典海星红葡萄酒,null,null,null,null,42021936,501734,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,60.0,null,60.0,723168.0,459.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156174,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021937,501735,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,678.0,null,678.0,7810560.0,5193.48,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156175,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021937,501736,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,522.0,null,522.0,6013440.0,3998.52,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156175,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021938,501737,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,60.0,null,60.0,691200.0,459.6,BT,null,KG,null,null,0,2021-06-01 13:29:25,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156176,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021939,501738,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,120.0,null,120.0,1382400.0,919.2,BT,null,KG,null,null,0,2021-06-01 13:29:25,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156177,20210601,scale
Pernod,Pernod,FAS,FAS,DBC017,DBC017,传奇源自拉菲罗斯柴尔德经典海星红葡萄酒,null,null,null,null,42021940,501739,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,120.0,null,120.0,1446336.0,918.0,BT,null,KG,null,null,0,2021-06-01 13:29:25,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156178,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021941,501740,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,120.0,null,120.0,1382400.0,919.2,BT,null,KG,null,null,0,2021-06-01 13:29:25,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156179,20210601,scale
Pernod,Pernod,FAS,FAS,DBL119,DBL119,传奇源自拉菲罗斯柴尔德波尔多白葡萄酒,null,null,null,null,42021942,501742,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,60.0,null,60.0,714240.0,480.0,BT,null,KG,null,null,0,2021-06-01 13:29:25,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156180,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021942,501741,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,300.0,null,300.0,3456000.0,2298.0,BT,null,KG,null,null,0,2021-06-01 13:29:25,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156180,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021943,501743,900.0,398DPWH5,297693,null,null,2021-05-31 00:00:00,null,120.0,null,120.0,1382400.0,919.2,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-28 09:32:02,2021-06-01 05:29:33,20210803,scale_fas,156181,20210601,scale
Pernod,Pernod,FAS,FAS,005657,005657,马爹利名士干邑白兰地-有盒装,null,null,null,null,31956861,501803,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,1.0,null,1.0,38512.5,18.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 01:02:01,2021-06-01 07:04:09,20210803,scale_fas,156208,20210601,scale
Pernod,Pernod,FAS,FAS,007622,007622,马爹利鼎盛VSOP干邑白兰地,null,null,null,null,31956861,501802,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,200.0,null,200.0,3880800.0,2570.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 01:02:01,2021-06-01 07:04:09,20210803,scale_fas,156208,20210601,scale
Pernod,Pernod,FAS,FAS,005662,005662,马爹利名士干邑白兰地-有盒装,null,null,null,null,31956861,501801,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,100.0,null,100.0,3483000.0,1900.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 01:02:01,2021-06-01 07:04:09,20210803,scale_fas,156208,20210601,scale
Pernod,Pernod,FAS,FAS,015026,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装,null,null,null,null,31956861,501800,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,1.0,null,1.0,30192.75,16.53,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 01:02:01,2021-06-01 07:04:09,20210803,scale_fas,156208,20210601,scale
Pernod,Pernod,FAS,FAS,LT0000,LT0000,莉蕾白葡萄风味配制酒,null,null,null,null,31956861,501799,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,2.0,null,2.0,23400.0,16.62,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 01:02:01,2021-06-01 07:04:09,20210803,scale_fas,156208,20210601,scale
Pernod,Pernod,FAS,FAS,BT1143,BT1143,百龄坛特醇苏格兰威士忌,null,null,null,null,31956861,501798,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,2.0,null,2.0,23069.0,19.36,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 01:02:01,2021-06-01 07:04:09,20210803,scale_fas,156208,20210601,scale
Pernod,Pernod,FAS,FAS,WA0X50,WA0X50,维波罗瓦伏特加,null,null,null,null,42021837,501804,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,180.0,null,180.0,4173120.0,2633.4,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 02:46:01,2021-06-01 07:04:09,20210803,scale_fas,156209,20210601,scale
Pernod,Pernod,FAS,FAS,BT0030,BT0030,百龄坛特醇苏格兰威士忌-无盒装,null,null,null,null,42021836,501805,900.0,398DPWH3,297704,null,null,2021-06-01 00:00:00,null,240.0,null,240.0,4534920.0,3208.8,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 02:46:01,2021-06-01 07:04:09,20210803,scale_fas,156210,20210601,scale
Pernod,Pernod,FAS,FAS,BT0064,BT0064,百龄坛特醇苏格兰威士忌,null,null,null,null,42021838,501807,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,6360.0,null,6360.0,8.135712E7,46428.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 02:46:01,2021-06-01 07:04:09,20210803,scale_fas,156211,20210601,scale
Pernod,Pernod,FAS,FAS,035806,035806,绝对风味伏特加(苹果梨味),null,null,null,null,42021761,501809,900.0,398DPWH5,297694,null,null,2021-06-01 00:00:00,null,60.0,null,60.0,643255.92,435.6,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 03:46:01,2021-06-01 07:04:09,20210803,scale_fas,156212,20210601,scale
Pernod,Pernod,FAS,FAS,BT0030,BT0030,百龄坛特醇苏格兰威士忌-无盒装,null,null,null,null,42021761,501808,900.0,398DPWH5,297694,null,null,2021-06-01 00:00:00,null,120.0,null,120.0,2267460.0,1604.4,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 03:46:01,2021-06-01 07:04:09,20210803,scale_fas,156212,20210601,scale
Pernod,Pernod,FAS,FAS,BT1143,BT1143,百龄坛特醇苏格兰威士忌,null,null,null,null,42021884,501811,900.0,398DPWH5,297694,null,null,2021-06-01 00:00:00,null,1536.0,null,1536.0,1.7716992E7,14868.48,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 03:46:01,2021-06-01 07:04:09,20210803,scale_fas,156213,20210601,scale
Pernod,Pernod,FAS,FAS,BT0030,BT0030,百龄坛特醇苏格兰威士忌-无盒装,null,null,null,null,42021884,501810,900.0,398DPWH5,297694,null,null,2021-06-01 00:00:00,null,2328.0,null,2328.0,4.3988724E7,31125.36,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 03:46:01,2021-06-01 07:04:09,20210803,scale_fas,156213,20210601,scale
Pernod,Pernod,FAS,FAS,015026,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装,null,null,null,null,42021762,501812,900.0,398DPWH5,297694,null,null,2021-06-01 00:00:00,null,600.0,null,600.0,1.811565E7,9918.0,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 03:46:01,2021-06-01 07:04:09,20210803,scale_fas,156214,20210601,scale
Pernod,Pernod,FAS,FAS,003807,003807,马爹利蓝带干邑白兰地-无盒装,null,null,null,null,31956916,501813,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,24.0,null,24.0,653184.0,367.92,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-31 04:16:01,2021-06-01 05:29:33,20210803,scale_fas,156215,20210601,scale
Pernod,Pernod,FAS,FAS,PJ2721,PJ2721,美丽时光·巴黎艺术经典香槟,null,null,null,null,31956916,501817,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,24.0,null,24.0,342144.0,240.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-31 04:16:01,2021-06-01 05:29:33,20210803,scale_fas,156215,20210601,scale
Pernod,Pernod,FAS,FAS,PJ2721,PJ2721,美丽时光·巴黎艺术经典香槟,null,null,null,null,31956916,501816,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,4.0,null,4.0,57024.0,40.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-31 04:16:01,2021-06-01 05:29:33,20210803,scale_fas,156215,20210601,scale
Pernod,Pernod,FAS,FAS,PJB822,PJB822,美丽时光·巴黎艺术年份香槟-夜光版,null,null,null,null,31956916,501815,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,12.0,null,12.0,197802.0,120.0,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-31 04:16:01,2021-06-01 05:29:33,20210803,scale_fas,156215,20210601,scale
Pernod,Pernod,FAS,FAS,004636,004636,马爹利XO干邑白兰地-无盒装,null,null,null,null,31956916,501814,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,24.0,null,24.0,965952.0,493.2,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-31 04:16:01,2021-06-01 05:29:33,20210803,scale_fas,156215,20210601,scale
Pernod,Pernod,FAS,FAS,AB1626,AB1626,亚伯乐斯佩塞单一麦芽苏格兰威士忌16年双桶陈酿,null,null,null,null,31956931,501819,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,3.0,null,3.0,30946.5,13.5,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-31 04:16:01,2021-06-01 05:29:33,20210803,scale_fas,156216,20210601,scale
Pernod,Pernod,FAS,FAS,015307,015307,格兰威特单一麦芽苏格兰威士忌18年陈酿,null,null,null,null,31956931,501818,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,101574.0,65.1,BT,null,KG,null,null,0,2021-06-01 13:29:24,2021-05-31 04:16:01,2021-06-01 05:29:33,20210803,scale_fas,156216,20210601,scale
Pernod,Pernod,FAS,FAS,015307,015307,格兰威特单一麦芽苏格兰威士忌18年陈酿,null,null,null,null,31956937,501821,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,11.0,null,11.0,186219.0,119.35,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156217,20210601,scale
Pernod,Pernod,FAS,FAS,015129,015129,格兰威特单一麦芽苏格兰威士忌醇萃12年雪莉桶陈酿,null,null,null,null,31956937,501820,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,7.0,null,7.0,211349.25,115.5,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156217,20210601,scale
Pernod,Pernod,FAS,FAS,AB1626,AB1626,亚伯乐斯佩塞单一麦芽苏格兰威士忌16年双桶陈酿,null,null,null,null,31956937,501822,900.0,398DPWH3,297694,null,null,2021-06-01 00:00:00,null,7.0,null,7.0,72208.5,31.5,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156217,20210601,scale
Pernod,Pernod,FAS,FAS,035806,035806,绝对风味伏特加(苹果梨味),null,null,null,null,42021796,501831,900.0,398DPWH5,297712,null,null,2021-06-01 00:00:00,null,30.0,null,30.0,321627.96,217.8,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156218,20210601,scale
Pernod,Pernod,FAS,FAS,018107,018107,芝华士·XV15年苏格兰威士忌(透金版)-有盒装,null,null,null,null,42021796,501823,900.0,398DPWH5,297712,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,128909.25,52.2,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156218,20210601,scale
Pernod,Pernod,FAS,FAS,BT0030,BT0030,百龄坛特醇苏格兰威士忌-无盒装,null,null,null,null,42021796,501824,900.0,398DPWH5,297712,null,null,2021-06-01 00:00:00,null,600.0,null,600.0,1.13373E7,8022.0,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156218,20210601,scale
Pernod,Pernod,FAS,FAS,015026,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装,null,null,null,null,42021796,501825,900.0,398DPWH5,297712,null,null,2021-06-01 00:00:00,null,72.0,null,72.0,2173878.0,1190.16,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156218,20210601,scale
Pernod,Pernod,FAS,FAS,027007,027007,奥美加金标龙舌兰酒(蒸馏酒),null,null,null,null,42021796,501826,900.0,398DPWH5,297712,null,null,2021-06-01 00:00:00,null,36.0,null,36.0,765000.0,572.4,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156218,20210601,scale
Pernod,Pernod,FAS,FAS,030016,030016,绝对伏特加(原味),null,null,null,null,42021796,501828,900.0,398DPWH5,297712,null,null,2021-06-01 00:00:00,null,216.0,null,216.0,2877120.0,2052.0,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156218,20210601,scale
Pernod,Pernod,FAS,FAS,035006,035006,绝对风味伏特加(柠檬味),null,null,null,null,42021796,501829,900.0,398DPWH5,297712,null,null,2021-06-01 00:00:00,null,60.0,null,60.0,648720.0,450.0,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156218,20210601,scale
Pernod,Pernod,FAS,FAS,035506,035506,绝对风味伏特加(柑橘味),null,null,null,null,42021796,501830,900.0,398DPWH5,297712,null,null,2021-06-01 00:00:00,null,30.0,null,30.0,322985.04,218.1,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156218,20210601,scale
Pernod,Pernod,FAS,FAS,011014,011014,芝华士12年苏格兰威士忌,null,null,null,null,42021795,501834,900.0,398DPWH5,297694,null,null,2021-06-01 00:00:00,null,360.0,null,360.0,8545680.0,5580.0,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156219,20210601,scale
Pernod,Pernod,FAS,FAS,OLD120,OLD120,杰卡斯波点系列莫斯卡托白葡萄酒,null,null,null,null,42021795,501832,900.0,398DPWH5,297694,null,null,2021-06-01 00:00:00,null,12.0,null,12.0,123525.0,84.84,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156219,20210601,scale
Pernod,Pernod,FAS,FAS,OLD020,OLD020,杰卡斯波点系列莫斯卡托桃红葡萄酒,null,null,null,null,42021795,501833,900.0,398DPWH5,297694,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,61762.5,42.36,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 04:32:01,2021-06-01 07:04:09,20210803,scale_fas,156219,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021777,501835,900.0,398DPWH3,297702,null,null,2021-06-01 00:00:00,null,60.0,null,60.0,691200.0,459.6,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 05:16:02,2021-06-01 07:04:09,20210803,scale_fas,156220,20210601,scale
Pernod,Pernod,FAS,FAS,MK0510,MK0510,猴王47黑森林干金酒风味配制酒,null,null,null,null,42021825,501836,900.0,398DPWH3,297702,null,null,2021-06-01 00:00:00,null,30.0,null,30.0,279825.0,175.2,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156221,20210601,scale
Pernod,Pernod,FAS,FAS,DBL0N7,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒,null,null,null,null,42021794,501837,900.0,398DPWH3,297702,null,null,2021-06-01 00:00:00,null,300.0,null,300.0,3456000.0,2298.0,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156222,20210601,scale
Pernod,Pernod,FAS,FAS,BT0064,BT0064,百龄坛特醇苏格兰威士忌,null,null,null,null,42021878,501838,900.0,398DPWH3,297702,null,null,2021-06-01 00:00:00,null,720.0,null,720.0,9210240.0,5256.0,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156223,20210601,scale
Pernod,Pernod,FAS,FAS,BT0030,BT0030,百龄坛特醇苏格兰威士忌-无盒装,null,null,null,null,42021879,501839,900.0,398DPWH3,297702,null,null,2021-06-01 00:00:00,null,1200.0,null,1200.0,2.26746E7,16044.0,BT,null,KG,null,null,0,2021-06-01 15:04:03,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156224,20210601,scale
Pernod,Pernod,FAS,FAS,DBS0N7,DBS0N7,传说源自拉菲罗斯柴尔德波尔多红葡萄酒-新条码,null,null,null,null,42021893,501846,900.0,398DPWH3,297712,null,null,2021-06-01 00:00:00,null,300.0,null,300.0,3571200.0,2286.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156225,20210601,scale
Pernod,Pernod,FAS,FAS,015026,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装,null,null,null,null,42021893,501840,900.0,398DPWH3,297712,null,null,2021-06-01 00:00:00,null,120.0,null,120.0,3623130.0,1983.6,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156225,20210601,scale
Pernod,Pernod,FAS,FAS,035006,035006,绝对风味伏特加(柠檬味),null,null,null,null,42021893,501841,900.0,398DPWH3,297712,null,null,2021-06-01 00:00:00,null,60.0,null,60.0,648720.0,450.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156225,20210601,scale
Pernod,Pernod,FAS,FAS,BT0085,BT0085,百龄坛特醇苏格兰威士忌-不含内盒,null,null,null,null,42021893,501842,900.0,398DPWH3,297712,null,null,2021-06-01 00:00:00,null,360.0,null,360.0,3780529.2,3240.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156225,20210601,scale
Pernod,Pernod,FAS,FAS,BT1143,BT1143,百龄坛特醇苏格兰威士忌,null,null,null,null,42021893,501843,900.0,398DPWH3,297712,null,null,2021-06-01 00:00:00,null,720.0,null,720.0,8304840.0,6969.6,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156225,20210601,scale
Pernod,Pernod,FAS,FAS,BTB016,BTB016,百龄坛巴西青柠威士忌风味配制酒,null,null,null,null,42021893,501844,900.0,398DPWH3,297712,null,null,2021-06-01 00:00:00,null,180.0,null,180.0,1800000.0,1242.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156225,20210601,scale
Pernod,Pernod,FAS,FAS,JJ0067,JJ0067,尊美醇爱尔兰威士忌,null,null,null,null,42021893,501845,900.0,398DPWH3,297712,null,null,2021-06-01 00:00:00,null,240.0,null,240.0,5329800.0,3432.0,BT,null,KG,null,null,0,2021-06-01 15:04:02,2021-05-31 05:16:04,2021-06-01 07:04:09,20210803,scale_fas,156225,20210601,scale
